소상공인_상호명,업종,광고회사_이름,광고_키워드,유사도점수
효사랑가정의학과의원,병원,메디커뮤니케이션,의료,28.7
효사랑가정의학과의원,병원,디젤커뮤니케이션,"미디어,콘텐츠 제작",11.1
효사랑가정의학과의원,병원,메디커뮤니케이션,의료,28.7
효사랑가정의학과의원,병원,브레이커스커뮤니케이션스,"미디어,콘텐츠 제작",11.1
효사랑가정의학과의원,병원,소망커뮤니케이션,"미디어,콘텐츠 제작",11.1
효사랑가정의학과의원,병원,참견,의료,28.7
효사랑가정의학과의원,병원,참견,의료,28.7
파워콜,사진/광학/정밀기기소매,오리콤,마케팅 브랜딩 조사,0.7
파워콜,사진/광학/정밀기기소매,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,0.7
파워콜,사진/광학/정밀기기소매,이스트마케팅그룹,마케팅 브랜딩 조사,0.7
파워콜,사진/광학/정밀기기소매,한피알,마케팅 브랜딩 조사,0.7
파워콜,사진/광학/정밀기기소매,피터팬랩,마케팅 브랜딩 조사,0.7
파워콜,사진/광학/정밀기기소매,오브라운,마케팅 브랜딩 조사,0.7
파워콜,사진/광학/정밀기기소매,한컴,마케팅 브랜딩 조사,0.7
파워콜,사진/광학/정밀기기소매,포엠미디어,마케팅 브랜딩 조사,0.7
파워콜,사진/광학/정밀기기소매,크리에이티브리퍼블릭,마케팅 브랜딩 조사,0.7
파워콜,사진/광학/정밀기기소매,오길비코리아한회사,마케팅 브랜딩 조사,0.7
모던필라테스,운영관리시설,피터팬랩,마케팅 브랜딩 조사,1.2
모던필라테스,운영관리시설,한컴,마케팅 브랜딩 조사,1.2
모던필라테스,운영관리시설,오리콤,마케팅 브랜딩 조사,1.2
모던필라테스,운영관리시설,오브라운,마케팅 브랜딩 조사,1.2
모던필라테스,운영관리시설,한피알,마케팅 브랜딩 조사,1.2
모던필라테스,운영관리시설,오길비코리아한회사,마케팅 브랜딩 조사,1.2
모던필라테스,운영관리시설,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,1.2
모던필라테스,운영관리시설,크리에이티브리퍼블릭,마케팅 브랜딩 조사,1.2
모던필라테스,운영관리시설,포엠미디어,마케팅 브랜딩 조사,1.2
모던필라테스,운영관리시설,이스트마케팅그룹,마케팅 브랜딩 조사,1.2
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
뮤제오,식품가공/제조,케이이씨씨,sns,12.1
뮤제오,식품가공/제조,스푼식회사,sns,12.1
뮤제오,식품가공/제조,그레이월드와이드코리아,sns,12.1
뮤제오,식품가공/제조,메이트인디펜던스,sns,12.1
뮤제오,식품가공/제조,캐러트코리아,sns,12.1
뮤제오,식품가공/제조,붐커뮤니케이션,sns,12.1
뮤제오,식품가공/제조,TBWA KOREA,sns,12.1
뮤제오,식품가공/제조,덴츠크리에이티브코리아,sns,12.1
뮤제오,식품가공/제조,코래드,sns,12.1
뮤제오,식품가공/제조,인터콤어소시에이션,sns,12.1
가연관악산부인과,병원,어비즈,의료,28.7
가연관악산부인과,병원,메디커뮤니케이션,의료,28.7
가연관악산부인과,병원,소망커뮤니케이션,"미디어,콘텐츠 제작",11.1
가연관악산부인과,병원,참견,의료,28.7
가연관악산부인과,병원,메디커뮤니케이션,의료,28.7
가연관악산부인과,병원,브레이커스커뮤니케이션스,"미디어,콘텐츠 제작",11.1
가연관악산부인과,병원,에이엠에스미디어,"미디어,콘텐츠 제작",11.1
가연관악산부인과,병원,디젤커뮤니케이션,"미디어,콘텐츠 제작",11.1
가연관악산부인과,병원,참견,의료,28.7
가연관악산부인과,병원,어비즈,의료,28.7
토니모리,화장품소매,크리에이티브리퍼블릭,마케팅 브랜딩 조사,1.6
토니모리,화장품소매,오리콤,마케팅 브랜딩 조사,1.6
토니모리,화장품소매,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,1.6
토니모리,화장품소매,한컴,마케팅 브랜딩 조사,1.6
토니모리,화장품소매,이스트마케팅그룹,마케팅 브랜딩 조사,1.6
토니모리,화장품소매,오브라운,마케팅 브랜딩 조사,1.6
토니모리,화장품소매,피터팬랩,마케팅 브랜딩 조사,1.6
토니모리,화장품소매,한피알,마케팅 브랜딩 조사,1.6
토니모리,화장품소매,포엠미디어,마케팅 브랜딩 조사,1.6
토니모리,화장품소매,오길비코리아한회사,마케팅 브랜딩 조사,1.6
리즈산부인과의원,병원,브레이커스커뮤니케이션스,"미디어,콘텐츠 제작",11.1
리즈산부인과의원,병원,에이엠에스미디어,"미디어,콘텐츠 제작",11.1
리즈산부인과의원,병원,디젤커뮤니케이션,"미디어,콘텐츠 제작",11.1
리즈산부인과의원,병원,소망커뮤니케이션,"미디어,콘텐츠 제작",11.1
리즈산부인과의원,병원,메디커뮤니케이션,의료,28.7
리즈산부인과의원,병원,어비즈,의료,28.7
리즈산부인과의원,병원,메디커뮤니케이션,의료,28.7
리즈산부인과의원,병원,참견,의료,28.7
리즈산부인과의원,병원,참견,의료,28.7
리즈산부인과의원,병원,어비즈,의료,28.7
서울유니언이비인후과의원,병원,참견,의료,28.7
서울유니언이비인후과의원,병원,메디커뮤니케이션,의료,28.7
서울유니언이비인후과의원,병원,참견,의료,28.7
서울유니언이비인후과의원,병원,어비즈,의료,28.7
서울유니언이비인후과의원,병원,메디커뮤니케이션,의료,28.7
서울유니언이비인후과의원,병원,어비즈,의료,28.7
서울유니언이비인후과의원,병원,에이엠에스미디어,"미디어,콘텐츠 제작",11.1
서울유니언이비인후과의원,병원,디젤커뮤니케이션,"미디어,콘텐츠 제작",11.1
서울유니언이비인후과의원,병원,소망커뮤니케이션,"미디어,콘텐츠 제작",11.1
서울유니언이비인후과의원,병원,브레이커스커뮤니케이션스,"미디어,콘텐츠 제작",11.1
더수자타,화장품/비누/세정제도매,케이모스트컴퍼니,화장품,48.2
더수자타,화장품/비누/세정제도매,글로벌엔터피아,화장품,48.2
더수자타,화장품/비누/세정제도매,인투크리에이티브그룹,화장품,48.2
더수자타,화장품/비누/세정제도매,에이치앤코,화장품,48.2
더수자타,화장품/비누/세정제도매,피디언,화장품,48.2
더수자타,화장품/비누/세정제도매,어썸메이크,화장품,48.2
더수자타,화장품/비누/세정제도매,코드컴,화장품,48.2
더수자타,화장품/비누/세정제도매,에이블리커뮤니케이션즈,화장품,48.2
더수자타,화장품/비누/세정제도매,엔투라지글로벌,화장품,48.2
더수자타,화장품/비누/세정제도매,맥브레인즈,화장품,48.2
네일스타일한양대점,이/미용/건강,크리에이티브리퍼블릭,마케팅 브랜딩 조사,1.6
네일스타일한양대점,이/미용/건강,오브라운,마케팅 브랜딩 조사,1.6
네일스타일한양대점,이/미용/건강,이스트마케팅그룹,마케팅 브랜딩 조사,1.6
네일스타일한양대점,이/미용/건강,오리콤,마케팅 브랜딩 조사,1.6
네일스타일한양대점,이/미용/건강,한컴,마케팅 브랜딩 조사,1.6
네일스타일한양대점,이/미용/건강,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,1.6
네일스타일한양대점,이/미용/건강,오길비코리아한회사,마케팅 브랜딩 조사,1.6
네일스타일한양대점,이/미용/건강,포엠미디어,마케팅 브랜딩 조사,1.6
네일스타일한양대점,이/미용/건강,한피알,마케팅 브랜딩 조사,1.6
네일스타일한양대점,이/미용/건강,피터팬랩,마케팅 브랜딩 조사,1.6
다복집,한식,코래드,sns,15.8
다복집,한식,케이이씨씨,sns,15.8
다복집,한식,TBWA KOREA,sns,15.8
다복집,한식,캐러트코리아,sns,15.8
다복집,한식,그레이월드와이드코리아,sns,15.8
다복집,한식,메이트인디펜던스,sns,15.8
다복집,한식,붐커뮤니케이션,sns,15.8
다복집,한식,스푼식회사,sns,15.8
다복집,한식,인터콤어소시에이션,sns,15.8
다복집,한식,덴츠크리에이티브코리아,sns,15.8
안일수산,상품중개,포엠미디어,마케팅 브랜딩 조사,1.3
안일수산,상품중개,한피알,마케팅 브랜딩 조사,1.3
안일수산,상품중개,오브라운,마케팅 브랜딩 조사,1.3
안일수산,상품중개,피터팬랩,마케팅 브랜딩 조사,1.3
안일수산,상품중개,오리콤,마케팅 브랜딩 조사,1.3
안일수산,상품중개,한컴,마케팅 브랜딩 조사,1.3
안일수산,상품중개,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,1.3
안일수산,상품중개,크리에이티브리퍼블릭,마케팅 브랜딩 조사,1.3
안일수산,상품중개,오길비코리아한회사,마케팅 브랜딩 조사,1.3
안일수산,상품중개,이스트마케팅그룹,마케팅 브랜딩 조사,1.3
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
스타에프앤비,가공식품도매,이스트마케팅그룹,마케팅 브랜딩 조사,1.2
스타에프앤비,가공식품도매,오리콤,마케팅 브랜딩 조사,1.2
스타에프앤비,가공식품도매,오길비코리아한회사,마케팅 브랜딩 조사,1.2
스타에프앤비,가공식품도매,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,1.2
스타에프앤비,가공식품도매,크리에이티브리퍼블릭,마케팅 브랜딩 조사,1.2
스타에프앤비,가공식품도매,한컴,마케팅 브랜딩 조사,1.2
스타에프앤비,가공식품도매,한피알,마케팅 브랜딩 조사,1.2
스타에프앤비,가공식품도매,포엠미디어,마케팅 브랜딩 조사,1.2
스타에프앤비,가공식품도매,피터팬랩,마케팅 브랜딩 조사,1.2
스타에프앤비,가공식품도매,오브라운,마케팅 브랜딩 조사,1.2
세븐일레븐신림패션점,종합소매점,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,3.0
세븐일레븐신림패션점,종합소매점,오리콤,마케팅 브랜딩 조사,3.0
세븐일레븐신림패션점,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
세븐일레븐신림패션점,종합소매점,매드커뮤니케이션즈,식제품,20.8
세븐일레븐신림패션점,종합소매점,매드커뮤니케이션즈,식제품,20.8
세븐일레븐신림패션점,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
세븐일레븐신림패션점,종합소매점,한컴,마케팅 브랜딩 조사,3.0
세븐일레븐신림패션점,종합소매점,오길비코리아한회사,마케팅 브랜딩 조사,3.0
세븐일레븐신림패션점,종합소매점,포엠미디어,마케팅 브랜딩 조사,3.0
세븐일레븐신림패션점,종합소매점,크리에이티브리퍼블릭,마케팅 브랜딩 조사,3.0
세븐일레븐,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
세븐일레븐,종합소매점,매드커뮤니케이션즈,식제품,20.8
세븐일레븐,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
세븐일레븐,종합소매점,매드커뮤니케이션즈,식제품,20.8
세븐일레븐,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
세븐일레븐,종합소매점,매드커뮤니케이션즈,식제품,20.8
세븐일레븐,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
세븐일레븐,종합소매점,매드커뮤니케이션즈,식제품,20.8
세븐일레븐,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
세븐일레븐,종합소매점,매드커뮤니케이션즈,식제품,20.8
리셋헬스케어,운동/경기용품소매,스푼식회사,sns,7.5
리셋헬스케어,운동/경기용품소매,캐러트코리아,sns,7.5
리셋헬스케어,운동/경기용품소매,케이이씨씨,sns,7.5
리셋헬스케어,운동/경기용품소매,TBWA KOREA,sns,7.5
리셋헬스케어,운동/경기용품소매,코래드,sns,7.5
리셋헬스케어,운동/경기용품소매,인터콤어소시에이션,sns,7.5
리셋헬스케어,운동/경기용품소매,붐커뮤니케이션,sns,7.5
리셋헬스케어,운동/경기용품소매,메이트인디펜던스,sns,7.5
리셋헬스케어,운동/경기용품소매,덴츠크리에이티브코리아,sns,7.5
리셋헬스케어,운동/경기용품소매,그레이월드와이드코리아,sns,7.5
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
아이넷라이프,장례/묘지,디젤커뮤니케이션,"미디어,콘텐츠 제작",5.5
아이넷라이프,장례/묘지,참견,의료,14.3
아이넷라이프,장례/묘지,소망커뮤니케이션,"미디어,콘텐츠 제작",5.5
아이넷라이프,장례/묘지,에이엠에스미디어,"미디어,콘텐츠 제작",5.5
아이넷라이프,장례/묘지,메디커뮤니케이션,의료,14.3
아이넷라이프,장례/묘지,참견,의료,14.3
아이넷라이프,장례/묘지,어비즈,의료,14.3
아이넷라이프,장례/묘지,브레이커스커뮤니케이션스,"미디어,콘텐츠 제작",5.5
아이넷라이프,장례/묘지,어비즈,의료,14.3
아이넷라이프,장례/묘지,메디커뮤니케이션,의료,14.3
G마트,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
G마트,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
G마트,종합소매점,매드커뮤니케이션즈,식제품,20.8
G마트,종합소매점,오길비코리아한회사,마케팅 브랜딩 조사,3.0
G마트,종합소매점,포엠미디어,마케팅 브랜딩 조사,3.0
G마트,종합소매점,한컴,마케팅 브랜딩 조사,3.0
G마트,종합소매점,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,3.0
G마트,종합소매점,크리에이티브리퍼블릭,마케팅 브랜딩 조사,3.0
G마트,종합소매점,오리콤,마케팅 브랜딩 조사,3.0
G마트,종합소매점,매드커뮤니케이션즈,식제품,20.8
대장금,한식,TBWA KOREA,sns,15.8
대장금,한식,코래드,sns,15.8
대장금,한식,붐커뮤니케이션,sns,15.8
대장금,한식,덴츠크리에이티브코리아,sns,15.8
대장금,한식,그레이월드와이드코리아,sns,15.8
대장금,한식,케이이씨씨,sns,15.8
대장금,한식,인터콤어소시에이션,sns,15.8
대장금,한식,캐러트코리아,sns,15.8
대장금,한식,메이트인디펜던스,sns,15.8
대장금,한식,스푼식회사,sns,15.8
